Timestamp,LaneState,Deviation(px),EMA_Deviation(px),BlinkerLeft,BlinkerRight,Violation
2025-10-27 17:02:13,right_drift,72,57.3,0,0,
2025-10-27 17:02:13,right_drift,53,56.23,0,0,
2025-10-27 17:02:13,right_drift,55,55.92,0,0,
2025-10-27 17:02:13,right_drift,69,59.19,0,0,
2025-10-27 17:02:13,lane_boundary_missing,0,44.39,0,0,
2025-10-27 17:02:14,right_drift,69,50.54,0,0,
2025-10-27 17:02:14,right_drift,108,64.91,0,0,
2025-10-27 17:02:14,right_drift,76,67.68,0,0,
2025-10-27 17:02:14,centered,-38,41.26,0,0,
2025-10-27 17:02:14,right_drift,68,47.95,0,0,
2025-10-27 17:02:14,right_drift,120,65.96,0,0,
2025-10-27 17:02:14,right_drift,81,69.72,0,0,
2025-10-27 17:02:14,centered,10,54.79,0,0,
2025-10-27 17:02:15,right_drift,63,56.84,0,0,
2025-10-27 17:02:15,right_drift,106,69.13,0,0,
2025-10-27 17:02:15,right_drift,62,67.35,0,0,
2025-10-27 17:02:15,right_drift,75,69.26,0,0,
2025-10-27 17:02:15,centered,13,55.2,0,0,
2025-10-27 17:02:15,centered,-5,40.15,0,0,
2025-10-27 17:02:15,lane_boundary_missing,0,30.11,0,0,
2025-10-27 17:02:16,centered,36,31.58,0,0,
2025-10-27 17:02:16,centered,4,24.69,0,0,
2025-10-27 17:02:16,centered,-16,14.52,0,0,
2025-10-27 17:02:16,centered,-17,6.64,0,0,
2025-10-27 17:02:16,centered,15,8.73,0,0,
2025-10-27 17:02:16,centered,-1,6.3,0,0,
2025-10-27 17:02:16,centered,38,14.22,0,0,
2025-10-27 17:02:16,centered,38,20.17,0,0,
2025-10-27 17:02:17,centered,-10,12.62,0,0,
2025-10-27 17:02:17,centered,30,16.97,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,12.73,0,0,
2025-10-27 17:02:17,centered,20,14.54,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,10.91,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,8.18,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,6.14,0,0,
2025-10-27 17:02:18,lane_boundary_missing,0,4.6,0,0,
2025-10-27 17:02:18,right_drift,56,17.45,0,0,
2025-10-27 17:02:18,centered,21,18.34,0,0,
2025-10-27 17:02:18,right_drift,46,25.25,0,0,
2025-10-27 17:02:18,lane_boundary_missing,0,18.94,0,0,
2025-10-27 17:02:18,centered,21,19.46,0,0,
2025-10-27 17:02:18,centered,17,18.84,0,0,
2025-10-27 17:02:18,centered,22,19.63,0,0,
2025-10-27 17:02:19,centered,-10,12.22,0,0,
2025-10-27 17:02:19,centered,25,15.42,0,0,
2025-10-27 17:02:19,centered,-29,4.31,0,0,
2025-10-27 17:02:19,centered,23,8.98,0,0,
2025-10-27 17:02:19,right_drift,63,22.49,0,0,
2025-10-27 17:02:19,centered,29,24.12,0,0,
2025-10-27 17:02:19,centered,18,22.59,0,0,
2025-10-27 17:02:19,right_drift,55,30.69,0,0,
2025-10-27 17:02:20,centered,34,31.52,0,0,
2025-10-27 17:02:20,right_drift,59,38.39,0,0,
2025-10-27 17:02:20,centered,8,30.79,0,0,
2025-10-27 17:02:20,lane_boundary_missing,0,23.09,0,0,
2025-10-27 17:02:20,centered,18,21.82,0,0,
2025-10-27 17:02:20,right_drift,56,30.37,0,0,
2025-10-27 17:02:20,centered,28,29.77,0,0,
2025-10-27 17:02:21,centered,31,30.08,0,0,
2025-10-27 17:02:21,right_drift,46,34.06,0,0,
2025-10-27 17:02:21,centered,-1,25.3,0,0,
2025-10-27 17:02:21,right_drift,69,36.22,0,0,
2025-10-27 17:02:21,right_drift,47,38.92,0,0,
2025-10-27 17:02:21,right_drift,57,43.44,0,0,
2025-10-27 17:02:21,centered,-4,31.58,0,0,
2025-10-27 17:02:21,centered,24,29.68,0,0,
2025-10-27 17:02:22,centered,-24,16.26,0,0,
2025-10-27 17:02:22,left_drift,-43,1.45,0,0,
2025-10-27 17:02:22,centered,9,3.34,0,0,
2025-10-27 17:02:22,centered,-34,-6.0,0,0,
2025-10-27 17:02:22,centered,38,5.0,0,0,
2025-10-27 17:02:22,centered,32,11.75,0,0,
2025-10-27 17:02:22,centered,39,18.56,0,0,
2025-10-27 17:02:23,centered,15,17.67,0,0,
2025-10-27 17:02:23,centered,33,21.5,0,0,
2025-10-27 17:02:23,lane_boundary_missing,0,16.13,0,0,
2025-10-27 17:02:23,right_drift,75,30.85,0,0,
2025-10-27 17:02:23,right_drift,78,42.63,0,0,
2025-10-27 17:02:23,centered,2,32.48,0,0,
2025-10-27 17:02:23,right_drift,71,42.11,0,0,
2025-10-27 17:02:23,centered,14,35.08,0,0,
2025-10-27 17:02:24,centered,11,29.06,0,0,
2025-10-27 17:02:24,centered,2,22.3,0,0,
2025-10-27 17:02:24,centered,28,23.72,0,0,
2025-10-27 17:02:24,centered,38,27.29,0,0,
2025-10-27 17:02:24,centered,21,25.72,0,0,
2025-10-27 17:02:24,right_drift,59,34.04,0,0,
2025-10-27 17:02:24,right_drift,56,39.53,0,0,
2025-10-27 17:02:25,right_drift,76,48.65,0,0,
2025-10-27 17:02:25,right_drift,65,52.74,0,0,
2025-10-27 17:02:25,lane_boundary_missing,0,39.55,0,0,
2025-10-27 17:02:25,centered,27,36.41,0,0,
2025-10-27 17:02:25,lane_boundary_missing,0,27.31,0,0,
2025-10-27 17:02:25,centered,20,25.48,0,0,
2025-10-27 17:02:25,centered,40,29.11,0,0,
2025-10-27 17:02:25,centered,30,29.33,0,0,
2025-10-27 17:02:26,centered,-8,20.0,0,0,
2025-10-27 17:02:26,centered,1,15.25,0,0,
2025-10-27 17:02:26,centered,33,19.69,0,0,
2025-10-27 17:02:26,centered,2,15.27,0,0,
2025-10-27 17:02:26,centered,25,17.7,0,0,
2025-10-27 17:02:26,centered,19,18.02,0,0,
2025-10-27 17:02:26,right_drift,90,36.02,0,0,
2025-10-27 17:02:27,centered,18,31.51,0,0,
2025-10-27 17:02:27,centered,8,25.64,0,0,
2025-10-27 17:02:27,right_drift,44,30.23,0,0,
2025-10-27 17:02:27,right_drift,65,38.92,0,0,
2025-10-27 17:02:27,right_drift,55,42.94,0,0,
2025-10-27 17:02:27,centered,29,39.45,0,0,
2025-10-27 17:02:27,right_drift,59,44.34,0,0,
2025-10-27 17:02:27,right_drift,62,48.76,0,0,
2025-10-27 17:02:28,right_drift,68,53.57,0,0,
2025-10-27 17:02:28,right_drift,52,53.18,0,0,
2025-10-27 17:02:28,centered,25,46.13,0,0,
2025-10-27 17:02:28,right_drift,57,48.85,0,0,
2025-10-27 17:02:28,right_drift,51,49.39,0,0,
2025-10-27 17:02:28,right_drift,64,53.04,0,0,
2025-10-27 17:02:28,centered,30,47.28,0,0,
2025-10-27 17:02:29,centered,21,40.71,0,0,
2025-10-27 17:02:29,right_drift,46,42.03,0,0,
2025-10-27 17:02:29,right_drift,71,49.27,0,0,
2025-10-27 17:02:29,right_drift,93,60.21,0,0,
2025-10-27 17:02:29,right_drift,113,73.4,0,0,
2025-10-27 17:02:29,right_drift,111,82.8,0,0,
2025-10-27 17:02:29,lane_boundary_missing,0,62.1,0,0,
2025-10-27 17:02:29,right_drift,118,76.08,0,0,
2025-10-27 17:02:30,right_drift,115,85.81,0,0,unsignaled_right_deviation
2025-10-27 17:02:30,centered,15,68.11,0,0,
2025-10-27 17:02:30,centered,16,55.08,0,0,
2025-10-27 17:02:30,right_drift,47,53.06,0,0,
2025-10-27 17:02:30,centered,34,48.29,0,0,
2025-10-27 17:02:30,right_drift,53,49.47,0,0,
2025-10-27 17:02:30,lane_boundary_missing,0,37.1,0,0,
2025-10-27 17:02:31,centered,-11,25.08,0,0,
2025-10-27 17:02:31,centered,10,21.31,0,0,
2025-10-27 17:02:31,right_drift,79,35.73,0,0,
2025-10-27 17:02:31,right_drift,56,40.8,0,0,
2025-10-27 17:02:31,lane_boundary_missing,0,30.6,0,0,
2025-10-27 17:02:31,right_drift,41,33.2,0,0,
2025-10-27 17:02:31,right_drift,71,42.65,0,0,
2025-10-27 17:02:31,right_drift,68,48.99,0,0,
2025-10-27 17:02:32,centered,27,43.49,0,0,
2025-10-27 17:02:32,centered,34,41.12,0,0,
2025-10-27 17:02:32,centered,39,40.59,0,0,
2025-10-27 17:02:32,right_drift,41,40.69,0,0,
2025-10-27 17:02:32,right_drift,67,47.27,0,0,
2025-10-27 17:02:32,right_drift,50,47.95,0,0,
2025-10-27 17:02:32,right_drift,56,49.96,0,0,
2025-10-27 17:02:32,right_drift,66,53.97,0,0,
2025-10-27 17:02:33,right_drift,49,52.73,0,0,
2025-10-27 17:02:33,right_drift,49,51.8,0,0,
2025-10-27 17:02:33,right_drift,64,54.85,0,0,
2025-10-27 17:02:33,right_drift,54,54.64,0,0,
2025-10-27 17:02:33,centered,22,46.48,0,0,
2025-10-27 17:02:33,right_drift,61,50.11,0,0,
2025-10-27 17:02:33,right_drift,82,58.08,0,0,
2025-10-27 17:02:34,right_drift,57,57.81,0,0,
2025-10-27 17:02:34,right_drift,59,58.11,0,0,
2025-10-27 17:02:34,right_drift,57,57.83,0,0,
2025-10-27 17:02:34,right_drift,43,54.12,0,0,
2025-10-27 17:02:34,right_drift,66,57.09,0,0,
2025-10-27 17:02:34,right_drift,70,60.32,0,0,
2025-10-27 17:02:34,right_drift,61,60.49,0,0,
2025-10-27 17:02:34,right_drift,82,65.87,0,0,
2025-10-27 17:02:35,right_drift,68,66.4,0,0,
2025-10-27 17:02:35,right_drift,42,60.3,0,0,
2025-10-27 17:02:35,right_drift,46,56.73,0,0,
2025-10-27 17:02:35,right_drift,82,63.04,0,0,
2025-10-27 17:02:35,right_drift,68,64.28,0,0,unsignaled_right_deviation
2025-10-27 17:02:35,right_drift,58,62.71,0,0,
2025-10-27 17:02:35,right_drift,58,61.53,0,0,
2025-10-27 17:02:36,right_drift,59,60.9,0,0,
2025-10-27 17:02:36,right_drift,50,58.18,0,0,
2025-10-27 17:02:36,centered,16,47.63,0,0,
2025-10-27 17:02:36,right_drift,57,49.97,0,0,
2025-10-27 17:02:36,right_drift,50,49.98,0,0,
2025-10-27 17:02:36,right_drift,92,60.49,0,0,
2025-10-27 17:02:36,right_drift,55,59.11,0,0,
2025-10-27 17:02:36,right_drift,46,55.84,0,0,
2025-10-27 17:02:37,centered,28,48.88,0,0,
2025-10-27 17:02:37,right_drift,48,48.66,0,0,
2025-10-27 17:02:37,centered,34,44.99,0,0,
2025-10-27 17:02:37,right_drift,50,46.24,0,0,
2025-10-27 17:02:37,right_drift,59,49.43,0,0,
2025-10-27 17:02:37,right_drift,65,53.33,0,0,
2025-10-27 17:02:37,right_drift,54,53.49,0,0,
2025-10-27 17:02:38,right_drift,53,53.37,0,0,
2025-10-27 17:02:38,right_drift,44,51.03,0,0,
2025-10-27 17:02:38,right_drift,68,55.27,0,0,
2025-10-27 17:02:38,right_drift,55,55.2,0,0,
2025-10-27 17:02:38,right_drift,73,59.65,0,0,
2025-10-27 17:02:38,right_drift,69,61.99,0,0,
2025-10-27 17:02:38,right_drift,61,61.74,0,0,
2025-10-27 17:02:38,right_drift,58,60.81,0,0,
2025-10-27 17:02:39,right_drift,79,65.35,0,0,
2025-10-27 17:02:39,right_drift,78,68.52,0,0,
2025-10-27 17:02:39,right_drift,48,63.39,0,0,unsignaled_right_deviation
2025-10-27 17:02:39,right_drift,75,66.29,0,0,
2025-10-27 17:02:39,right_drift,63,65.47,0,0,
2025-10-27 17:02:39,right_drift,48,61.1,0,0,
2025-10-27 17:02:39,centered,37,55.08,0,0,
2025-10-27 17:02:40,right_drift,49,53.56,0,0,
2025-10-27 17:02:40,right_drift,52,53.17,0,0,
2025-10-27 17:02:40,centered,32,47.88,0,0,
2025-10-27 17:02:40,right_drift,56,49.91,0,0,
2025-10-27 17:02:40,right_drift,49,49.68,0,0,
2025-10-27 17:02:40,right_drift,79,57.01,0,0,
2025-10-27 17:02:40,right_drift,59,57.51,0,0,
2025-10-27 17:02:40,right_drift,68,60.13,0,0,
2025-10-27 17:02:41,right_drift,61,60.35,0,0,
2025-10-27 17:02:41,right_drift,60,60.26,0,0,
2025-10-27 17:02:41,right_drift,60,60.2,0,0,
2025-10-27 17:02:41,right_drift,41,55.4,0,0,
2025-10-27 17:02:41,right_drift,52,54.55,0,0,
2025-10-27 17:02:41,right_drift,45,52.16,0,0,
2025-10-27 17:02:41,right_drift,43,49.87,0,0,
2025-10-27 17:02:42,right_drift,42,47.9,0,0,
2025-10-27 17:02:42,right_drift,59,50.68,0,0,
2025-10-27 17:02:42,right_drift,46,49.51,0,0,
2025-10-27 17:02:42,right_drift,49,49.38,0,0,
2025-10-27 17:02:42,right_drift,73,55.29,0,0,
2025-10-27 17:02:42,right_drift,66,57.96,0,0,
2025-10-27 17:02:42,right_drift,67,60.22,0,0,
2025-10-27 17:02:42,right_drift,64,61.17,0,0,
2025-10-27 17:02:43,right_drift,56,59.88,0,0,
2025-10-27 17:02:43,right_drift,51,57.66,0,0,
2025-10-27 17:02:43,right_drift,59,57.99,0,0,
2025-10-27 17:02:43,right_drift,63,59.24,0,0,
2025-10-27 17:02:43,right_drift,56,58.43,0,0,
2025-10-27 17:02:43,right_drift,66,60.32,0,0,
2025-10-27 17:02:43,right_drift,59,59.99,0,0,
2025-10-27 17:02:44,right_drift,58,59.5,0,0,
2025-10-27 17:02:44,right_drift,59,59.37,0,0,
2025-10-27 17:02:44,centered,35,53.28,0,0,
2025-10-27 17:02:44,right_drift,55,53.71,0,0,
2025-10-27 17:02:44,right_drift,54,53.78,0,0,
2025-10-27 17:02:44,right_drift,48,52.34,0,0,
2025-10-27 17:02:44,right_drift,61,54.5,0,0,
2025-10-27 17:02:44,right_drift,47,52.63,0,0,
2025-10-27 17:02:45,right_drift,60,54.47,0,0,
2025-10-27 17:02:45,right_drift,44,51.85,0,0,
2025-10-27 17:02:45,right_drift,56,52.89,0,0,
2025-10-27 17:02:45,right_drift,59,54.42,0,0,
2025-10-27 17:02:45,right_drift,59,55.56,0,0,
2025-10-27 17:02:45,right_drift,65,57.92,0,0,
2025-10-27 17:02:45,right_drift,44,54.44,0,0,
2025-10-27 17:02:46,right_drift,59,55.58,0,0,
2025-10-27 17:02:46,right_drift,58,56.19,0,0,
2025-10-27 17:02:46,right_drift,51,54.89,0,0,
2025-10-27 17:02:46,right_drift,48,53.17,0,0,
2025-10-27 17:02:46,right_drift,60,54.88,0,0,
2025-10-27 17:02:46,right_drift,53,54.41,0,0,
2025-10-27 17:02:46,right_drift,44,51.8,0,0,
2025-10-27 17:02:46,right_drift,60,53.85,0,0,
2025-10-27 17:02:47,right_drift,68,57.39,0,0,
2025-10-27 17:02:47,right_drift,60,58.04,0,0,
2025-10-27 17:02:47,right_drift,55,57.28,0,0,
2025-10-27 17:02:47,right_drift,42,53.46,0,0,
2025-10-27 17:02:47,right_drift,58,54.6,0,0,
2025-10-27 17:02:47,right_drift,52,53.95,0,0,
2025-10-27 17:02:47,right_drift,62,55.96,0,0,
2025-10-27 17:02:48,right_drift,47,53.72,0,0,
2025-10-27 17:02:48,right_drift,64,56.29,0,0,
2025-10-27 17:02:48,right_drift,63,57.97,0,0,
2025-10-27 17:02:48,right_drift,56,57.48,0,0,
2025-10-27 17:02:48,right_drift,67,59.86,0,0,
2025-10-27 17:02:48,right_drift,56,58.89,0,0,
2025-10-27 17:02:48,right_drift,58,58.67,0,0,
2025-10-27 17:02:48,centered,40,54.0,0,0,
2025-10-27 17:02:49,right_drift,54,54.0,0,0,
2025-10-27 17:02:49,right_drift,64,56.5,0,0,
2025-10-27 17:02:49,right_drift,57,56.63,0,0,
2025-10-27 17:02:49,right_drift,74,60.97,0,0,
2025-10-27 17:02:49,right_drift,56,59.73,0,0,
2025-10-27 17:02:49,right_drift,62,60.3,0,0,
2025-10-27 17:02:49,right_drift,59,59.97,0,0,
2025-10-27 17:02:50,centered,-14,41.48,0,0,
2025-10-27 17:02:50,right_drift,49,43.36,0,0,
2025-10-27 17:02:50,right_drift,61,47.77,0,0,
2025-10-27 17:02:50,centered,-1,35.58,0,0,
2025-10-27 17:02:50,right_drift,48,38.68,0,0,
2025-10-27 17:02:50,centered,32,37.01,0,0,
2025-10-27 17:02:50,centered,27,34.51,0,0,
2025-10-27 17:02:50,centered,-11,23.13,0,0,
2025-10-27 17:02:51,centered,38,26.85,0,0,
2025-10-27 17:02:51,right_drift,46,31.64,0,0,
2025-10-27 17:02:51,right_drift,44,34.73,0,0,
2025-10-27 17:02:51,right_drift,48,38.05,0,0,
2025-10-27 17:02:51,centered,36,37.53,0,0,
2025-10-27 17:02:51,right_drift,85,49.4,0,0,
2025-10-27 17:02:51,right_drift,90,59.55,0,0,
2025-10-27 17:02:51,centered,28,51.66,0,0,
2025-10-27 17:02:52,centered,30,46.25,0,0,
2025-10-27 17:02:52,lane_boundary_missing,0,34.69,0,0,
2025-10-27 17:02:52,right_drift,49,38.26,0,0,
2025-10-27 17:02:52,centered,31,36.45,0,0,
2025-10-27 17:02:52,centered,20,32.34,0,0,
2025-10-27 17:02:52,centered,-12,21.25,0,0,
2025-10-27 17:02:52,centered,17,20.19,0,0,
2025-10-27 17:02:53,centered,38,24.64,0,0,
2025-10-27 17:02:53,centered,-9,16.23,0,0,
2025-10-27 17:02:53,lane_boundary_missing,0,12.17,0,0,
2025-10-27 17:02:53,right_drift,83,29.88,0,0,
2025-10-27 17:02:53,right_drift,75,41.16,0,0,
2025-10-27 17:02:53,right_drift,93,54.12,0,0,
2025-10-27 17:02:53,right_drift,87,62.34,0,0,
2025-10-27 17:02:53,centered,-17,42.51,0,0,
2025-10-27 17:02:54,lane_boundary_missing,0,31.88,0,0,
2025-10-27 17:02:54,centered,36,32.91,0,0,
2025-10-27 17:02:54,lane_boundary_missing,0,24.68,0,0,
2025-10-27 17:02:54,lane_boundary_missing,0,18.51,0,0,
2025-10-27 17:02:54,centered,-15,10.13,0,0,
2025-10-27 17:02:54,right_drift,89,29.85,0,0,
2025-10-27 17:02:54,centered,35,31.14,0,0,
2025-10-27 17:02:55,right_drift,57,37.6,0,0,
2025-10-27 17:02:55,centered,37,37.45,0,0,
2025-10-27 17:02:55,centered,6,29.59,0,0,
2025-10-27 17:02:55,centered,27,28.94,0,0,
2025-10-27 17:02:55,centered,4,22.71,0,0,
2025-10-27 17:02:55,centered,38,26.53,0,0,
2025-10-27 17:02:55,centered,30,27.4,0,0,
2025-10-27 17:02:55,centered,-30,13.05,0,0,
2025-10-27 17:02:56,centered,-15,6.04,0,0,
2025-10-27 17:02:56,right_drift,55,18.28,0,0,
2025-10-27 17:02:56,right_drift,54,27.21,0,0,
2025-10-27 17:02:56,centered,4,21.41,0,0,
2025-10-27 17:02:56,lane_boundary_missing,0,16.05,0,0,
2025-10-27 17:02:56,lane_boundary_missing,0,12.04,0,0,
2025-10-27 17:02:56,lane_boundary_missing,0,9.03,0,0,
2025-10-27 17:02:57,lane_boundary_missing,0,6.77,0,0,
2025-10-27 17:02:57,centered,-12,2.08,0,0,
2025-10-27 17:02:57,lane_boundary_missing,0,1.56,0,0,
2025-10-27 17:02:57,lane_boundary_missing,0,1.17,0,0,
2025-10-27 17:02:57,left_drift,-43,-9.87,0,0,
2025-10-27 17:02:57,centered,-39,-17.15,0,0,
2025-10-27 17:02:57,lane_boundary_missing,0,-12.87,0,0,
2025-10-27 17:02:57,lane_boundary_missing,0,-9.65,0,0,
2025-10-27 17:02:58,centered,-5,-8.49,0,0,
2025-10-27 17:02:58,lane_boundary_missing,0,-6.37,0,0,
2025-10-27 17:02:58,centered,-13,-8.02,0,0,
2025-10-27 17:02:58,centered,-10,-8.52,0,0,
2025-10-27 17:02:58,centered,-9,-8.64,0,0,
2025-10-27 17:02:58,centered,-9,-8.73,0,0,
2025-10-27 17:02:58,centered,-12,-9.55,0,0,
2025-10-27 17:02:59,centered,-9,-9.41,0,0,
2025-10-27 17:02:59,centered,-12,-10.06,0,0,
2025-10-27 17:02:59,centered,-10,-10.04,0,0,
2025-10-27 17:02:59,right_drift,42,2.97,0,0,
2025-10-27 17:02:59,centered,28,9.23,0,0,
2025-10-27 17:02:59,centered,19,11.67,0,0,
2025-10-27 17:02:59,lane_boundary_missing,0,8.75,0,0,
2025-10-27 17:02:59,centered,-7,4.81,0,0,
2025-10-27 17:03:00,right_drift,109,30.86,0,0,
2025-10-27 17:03:00,lane_boundary_missing,0,23.15,0,0,
2025-10-27 17:03:00,centered,-16,13.36,0,0,
2025-10-27 17:03:00,centered,-14,6.52,0,0,
2025-10-27 17:03:00,centered,-1,4.64,0,0,
2025-10-27 17:03:00,centered,-8,1.48,0,0,
2025-10-27 17:03:00,centered,-3,0.36,0,0,
2025-10-27 17:03:01,centered,-25,-5.98,0,0,
2025-10-27 17:03:01,centered,-14,-7.99,0,0,
2025-10-27 17:03:01,lane_boundary_missing,0,-5.99,0,0,
2025-10-27 17:03:01,centered,-1,-4.74,0,0,
2025-10-27 17:03:01,right_drift,119,26.19,0,0,
2025-10-27 17:03:01,right_drift,47,31.4,0,0,
2025-10-27 17:03:01,centered,7,25.3,0,0,
2025-10-27 17:03:01,lane_boundary_missing,0,18.97,0,0,
2025-10-27 17:03:02,lane_boundary_missing,0,14.23,0,0,
2025-10-27 17:03:02,lane_boundary_missing,0,10.67,0,0,
2025-10-27 17:03:02,lane_boundary_missing,0,8.0,0,0,
2025-10-27 17:03:02,lane_boundary_missing,0,6.0,0,0,
2025-10-27 17:03:02,centered,-21,-0.75,0,0,
2025-10-27 17:03:02,centered,-5,-1.81,0,0,
2025-10-27 17:03:02,centered,-22,-6.86,0,0,
2025-10-27 17:03:03,lane_boundary_missing,0,-5.14,0,0,
2025-10-27 17:03:03,right_drift,49,8.39,0,0,
2025-10-27 17:03:03,centered,-18,1.79,0,0,
2025-10-27 17:03:03,right_drift,45,12.6,0,0,
2025-10-27 17:03:03,centered,-18,4.95,0,0,
2025-10-27 17:03:03,centered,-33,-4.54,0,0,
2025-10-27 17:03:03,right_drift,44,7.6,0,0,
2025-10-27 17:03:03,centered,36,14.7,0,0,
2025-10-27 17:03:04,centered,-18,6.52,0,0,
2025-10-27 17:03:04,centered,7,6.64,0,0,
2025-10-27 17:03:04,centered,-11,2.23,0,0,
